Variable	Table_Name	Unit	Sensor
Station	tblVLP_abundance_KM1503	NA	Uncategorized
Cast	tblVLP_abundance_KM1503	NA	Uncategorized
VLP	tblVLP_abundance_KM1513	VLP/ml	CTD
Station	tblVLP_abundance_KM1513	NA	Uncategorized
Cast	tblVLP_abundance_KM1513	NA	Uncategorized
VLP	tblVLP_abundance_KM1605	VLP/ml	CTD
Station	tblVLP_abundance_KM1605	NA	Uncategorized
Cast	tblVLP_abundance_KM1605	NA	Uncategorized
station	tblKM1709_MesoSCOPE_ext_chl_a	NA	Uncategorized
sample_name	tblKM1709_MesoSCOPE_ext_chl_a	NA	Uncategorized
filter_pore_size	tblKM1709_MesoSCOPE_ext_chl_a	µm	Uncategorized
Chl_a	tblKM1709_MesoSCOPE_ext_chl_a	µg L-1	fluorometer
station	tblKM1709_MesoSCOPE_APA	NA	Uncategorized
cast_num	tblKM1709_MesoSCOPE_APA	NA	Uncategorized
volume_filtered	tblKM1709_MesoSCOPE_APA	NA	Uncategorized
nmol_P_1	tblKM1709_MesoSCOPE_APA	nmol P L-1 h-1	Fluorogenic Substrate
nmol_P_2	tblKM1709_MesoSCOPE_APA	nmol P L-1 h-1	Fluorogenic Substrate
nmol_P_3	tblKM1709_MesoSCOPE_APA	nmol P L-1 h-1	Fluorogenic Substrate
Gamma_A_nifH_genes	tblNorthPacific_Diazotroph	gene copies/L	In-Situ
Trichodesmium_nifH_genes	tblNorthPacific_Diazotroph	gene copies/L	In-Situ
UCYN_A1_nifH_genes	tblNorthPacific_Diazotroph	gene copies/L	In-Situ
UCYN_A1_nifH_genes	tblUM1808_JARE_60_Antarctic_Diazotroph	gene copies/L	In-Situ
avg_chl	tblMGL1704_Gradients2_HPLC	ug/L	fluorometer
stdev_chl	tblMGL1704_Gradients2_HPLC	ug/L	fluorometer
station	tblMGL1704_Gradients2_HPLC	station number	Uncategorized
cast	tblMGL1704_Gradients2_HPLC	cast number	Uncategorized
niskin	tblMGL1704_Gradients2_HPLC	niskin bottle number	Uncategorized
station	tblMGL1704_Gradients2_PCPN	Station number	Uncategorized
cast	tblMGL1704_Gradients2_PCPN	Cast number	Uncategorized
niskin	tblMGL1704_Gradients2_PCPN	Niskin number	Uncategorized
pc	tblMGL1704_Gradients2_PCPN	umol C L-1	Elemental Analyzer
stdev_pc	tblMGL1704_Gradients2_PCPN	umol C L-1	Elemental Analyzer
pn	tblMGL1704_Gradients2_PCPN	umol N L-1	Elemental Analyzer
stdev_pn	tblMGL1704_Gradients2_PCPN	umol N L-1	Elemental Analyzer
sst	tblMGL1704_Gradients2_PPPCPN_UW	degrees celsius	Thermosalinograph
sss	tblMGL1704_Gradients2_PPPCPN_UW	practical salinity units	Thermosalinograph
pp	tblMGL1704_Gradients2_PPPCPN_UW	umol P L-1	Elemental Analyzer
pc	tblMGL1704_Gradients2_PPPCPN_UW	umol C L-1	Elemental Analyzer
pn	tblMGL1704_Gradients2_PPPCPN_UW	umol N L-1	Elemental Analyzer
temp	tblKM1906_Gradients3_15N13C	degrees C	Thermosalinograph
sal	tblKM1906_Gradients3_15N13C	psu	Thermosalinograph
avg_fix_rate_15N2	tblKM1906_Gradients3_15N13C	nmol N L–1 d–1	Mass Spectrometer
stdev_15N2_fix_rate	tblKM1906_Gradients3_15N13C	nmol N L–1 d–1	Mass Spectrometer
LOD_1	tblKM1906_Gradients3_15N13C	nmol N L–1 d–1	Mass Spectrometer
LOD_2	tblKM1906_Gradients3_15N13C	nmol N L–1 d–1	Mass Spectrometer
LOQ	tblKM1906_Gradients3_15N13C	nmol N L–1 d–1	Mass Spectrometer
avg_fix_rate_13C	tblKM1906_Gradients3_15N13C	µmol C L–1 d–1	Mass Spectrometer
stdev_13C_fix_rate	tblKM1906_Gradients3_15N13C	µmol C L–1 d–1	Mass Spectrometer
station	tblMGL1704_Gradients2_14C_NPP	station number	Uncategorized
cast	tblMGL1704_Gradients2_14C_NPP	cast number	Uncategorized
niskin	tblMGL1704_Gradients2_14C_NPP	niskin bottle number	Uncategorized
temp	tblMGL1704_Gradients2_14C_NPP	degrees C	CTD
sal	tblMGL1704_Gradients2_14C_NPP	psu	CTD
LminusD_12	tblMGL1704_Gradients2_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_12	tblMGL1704_Gradients2_14C_NPP	mg C m-3	Liquid Scintillation Counter
LminusD_24	tblMGL1704_Gradients2_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_24	tblMGL1704_Gradients2_14C_NPP	mg C m-3	Liquid Scintillation Counter
temp	tblKOK1606_Gradients1_Optics_LISST	deg C	Thermosalinograph
sal	tblKOK1606_Gradients1_Optics_LISST	psu	Thermosalinograph
vol_lisst_mid	tblKOK1606_Gradients1_Optics_LISST	µL/L	Optical
particle_num_mid	tblKOK1606_Gradients1_Optics_LISST	#/L	Optical
Pro_abundance	tblHOT_Flow_Cytometry_Time_Series	cells/mL (X 10^5)	Flow Cytometer
sbact_cmore	tblHOT_Flow_Cytometry_Time_Series	cells/mL (X 10^5)	Flow Cytometer
hbact_cmore	tblHOT_Flow_Cytometry_Time_Series	cells/mL (X 10^5)	Flow Cytometer
ebact_cmore	tblHOT_Flow_Cytometry_Time_Series	cells/mL (X 10^5)	Flow Cytometer
official_cruise_ID	tblHOT_Flow_Cytometry_Time_Series	NA	Uncategorized
HOT_cruise_ID	tblHOT_Flow_Cytometry_Time_Series	NA	Uncategorized
temp	tblKM1906_Gradients3_Profiling_Float	degrees C	CTD
sal	tblKM1906_Gradients3_Profiling_Float	g/kg	CTD
potdensity	tblKM1906_Gradients3_Profiling_Float	kg/m3	CTD
chl	tblKM1906_Gradients3_Profiling_Float	mg/m3	Optical
bbp	tblKM1906_Gradients3_Profiling_Float	1/m	Optical
uncalibrated_O2	tblKM1906_Gradients3_Profiling_Float	micromol/L	Optode
uncalibrated_O2sat	tblKM1906_Gradients3_Profiling_Float	%	Optode
ProfileNumber	tblKM1906_Gradients3_Profiling_Float	unitless	Uncategorized
pressure	tblGOSHIP_Reported	decibar	CTD
temperature	tblGOSHIP_Reported	C	CTD
salinity	tblGOSHIP_Reported	PSU	CTD
doxy	tblGOSHIP_Reported	µmol/kg	CTD
conservative_temperature	tblGOSHIP_Reported	C	CTD
absolute_salinity	tblGOSHIP_Reported	PSU	CTD
region	tblGOSHIP_Reported	NA	Uncategorized
goship_woce_line_id	tblGOSHIP_Reported	NA	Uncategorized
pressure	tblGOSHIP_Gridded	decibar	CTD
temperature	tblGOSHIP_Gridded	C	CTD
practical_salinity	tblGOSHIP_Gridded	PSU	CTD
oxygen	tblGOSHIP_Gridded	µmol/kg	CTD
conservative_temperature	tblGOSHIP_Gridded	C	CTD
absolute_salinity	tblGOSHIP_Gridded	PSU	CTD
region	tblGOSHIP_Gridded	NA	Uncategorized
gridded_section	tblGOSHIP_Gridded	NA	Uncategorized
goship_woce_line_id	tblGOSHIP_Gridded	NA	Uncategorized
Nitrate_Nitrite	tblKM1906_Gradients3_AA_Nutrients_UW	uM/L	Ultraviolet Absorbance Detector
SRP	tblKM1906_Gradients3_AA_Nutrients_UW	uM/L	Ultraviolet Absorbance Detector
Nitrate_Nitrite_below_detection_flag	tblKM1906_Gradients3_AA_Nutrients_UW	NA	Uncategorized
Sample_name	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	CTD
Station	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	CTD
Cast	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	CTD
filter_min	tblKM1709_MESOSCOPE_Bacterial_metaT	micrometers	CTD
sra_sample	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
sra_run	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
sra_bioproject	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
library_kit	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
sequence_type	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
sequencing_method	tblKM1709_MESOSCOPE_Bacterial_metaT	NA	Uncategorized
temperature	tblTara_Surface_Water_Measurements	°C	Thermosalinograph
salinity	tblTara_Surface_Water_Measurements	PSU	Thermosalinograph
chl_a	tblTara_Surface_Water_Measurements	mg/m^3	Spectrophotometer
POC	tblTara_Surface_Water_Measurements	µg/kg	Spectrophotometer
PSD_slope	tblTara_Surface_Water_Measurements	NA	Spectrophotometer
Fo	tblTara_Surface_Water_Measurements	NA	fluorometer
Fm	tblTara_Surface_Water_Measurements	NA	fluorometer
Fv_Fm	tblTara_Surface_Water_Measurements	NA	fluorometer
Sig	tblTara_Surface_Water_Measurements	NA	fluorometer
PQPool	tblTara_Surface_Water_Measurements	NA	fluorometer
TauQA	tblTara_Surface_Water_Measurements	ms	fluorometer
TauPQ	tblTara_Surface_Water_Measurements	ms	fluorometer
Alp	tblTara_Surface_Water_Measurements	1/µE/s	fluorometer
Ek	tblTara_Surface_Water_Measurements	uE	fluorometer
Pmax	tblTara_Surface_Water_Measurements	1/s	fluorometer
bbp470	tblTara_Surface_Water_Measurements	1/m	Spectral Backscattering Sensor
bbp526	tblTara_Surface_Water_Measurements	1/m	Spectral Backscattering Sensor
bbp660	tblTara_Surface_Water_Measurements	1/m	Spectral Backscattering Sensor
Fluores	tblTara_Surface_Water_Measurements	µg/l	Aquatic Laser Fluorescence Analyzer
fCDOM	tblTara_Surface_Water_Measurements	ppb (QSE)	Aquatic Laser Fluorescence Analyzer
fCO2water_equ_wet	tblTara_Surface_Water_Measurements	µatm	Underway pCO2 Sensor
pH	tblTara_Surface_Water_Measurements	NA	pH Sensor
Event	tblTara_Surface_Water_Measurements	NA	Uncategorized
Campaign	tblTara_Surface_Water_Measurements	NA	Uncategorized
Station	tblTara_Surface_Water_Measurements	NA	Uncategorized
temperature	tblHOT_TSG_Time_Series	°C	Thermosalinograph
salinity	tblHOT_TSG_Time_Series	PSU	Thermosalinograph
temperature_flag	tblHOT_TSG_Time_Series	NA	Thermosalinograph
salinity_flag	tblHOT_TSG_Time_Series	NA	Thermosalinograph
cruise	tblHOT_TSG_Time_Series	NA	Uncategorized
station	tblKOK1606_Gradients1_PPPCPN	NA	Uncategorized
cast	tblKOK1606_Gradients1_PPPCPN	NA	Uncategorized
PP_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	nmol P L-1	Elemental Analyzer
Stdev_PP_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	nmol P L-1	Elemental Analyzer
PP_avg_total	tblKOK1606_Gradients1_PPPCPN	nmol P L-1	Elemental Analyzer
Stdev_PP_avg_total	tblKOK1606_Gradients1_PPPCPN	nmol P L-1	Elemental Analyzer
PC_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	umol C L-1	Elemental Analyzer
Stdev_PC_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	umol C L-1	Elemental Analyzer
PC_avg_total	tblKOK1606_Gradients1_PPPCPN	umol C L-1	Elemental Analyzer
Stdev_PC_avg_total	tblKOK1606_Gradients1_PPPCPN	umol C L-1	Elemental Analyzer
PN_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	umol N L-1	Elemental Analyzer
Stdev_PN_avg_less_than_3micron	tblKOK1606_Gradients1_PPPCPN	umol N L-1	Elemental Analyzer
PN_avg_total	tblKOK1606_Gradients1_PPPCPN	umol N L-1	Elemental Analyzer
Stdev_PN_avg_total	tblKOK1606_Gradients1_PPPCPN	umol N L-1	Elemental Analyzer
cruise_name	tblHOT_PP	NA	Uncategorized
itype	tblHOT_PP	NA	Uncategorized
chl_hot	tblHOT_PP	mg/m^3	fluorometer
dark_12_hot	tblHOT_PP	mg C/m^3	Liquid Scintillation Counter
eukaryotes_hot	tblHOT_PP	#/ml	Flow Cytometer
heterotrophic_bacteria_hot	tblHOT_PP	cells/mL	Flow Cytometer
light_12_hot	tblHOT_PP	mg C/m^3	Liquid Scintillation Counter
phaeopigments_hot	tblHOT_PP	mg/m^3	fluorometer
prochlorococcus_hot	tblHOT_PP	cells/mL	Flow Cytometer
salinity_hot	tblHOT_PP	NA	Salinometer
synechococcus_hot	tblHOT_PP	cells/mL	Flow Cytometer
sst	tblKM1906_Gradients3_PCPN_UW	degrees celsius	Thermosalinograph
sss	tblKM1906_Gradients3_PCPN_UW	practical salinity units	Thermosalinograph
pc	tblKM1906_Gradients3_PCPN_UW	umol C/L	Elemental Analyzer
pn	tblKM1906_Gradients3_PCPN_UW	umol N/L	Elemental Analyzer
station	tblKOK1606_Gradients1_NO3d15N_NO3d18O	NA	CTD
nitrate_nitrite	tblKOK1606_Gradients1_NO3d15N_NO3d18O	uM	Autoanalyzer
NO3d15N	tblKOK1606_Gradients1_NO3d15N_NO3d18O	uM	Mass Spectrometer
NO3d18O	tblKOK1606_Gradients1_NO3d15N_NO3d18O	uM	Mass Spectrometer
sst	tblMGL1704_Gradients2_AA_SRP_UW	degrees celsius	Thermosalinograph
sss	tblMGL1704_Gradients2_AA_SRP_UW	practical salinity units	Thermosalinograph
SRP	tblMGL1704_Gradients2_AA_SRP_UW	uM/L	Autoanalyzer
surface_par	tblKM1906_Gradients3_Hyperpro	uMol/m^2s	Hyperpro
station	tblKM1513_HOE_legacy_2A_14C_NPP	NA	Uncategorized
cast	tblKM1513_HOE_legacy_2A_14C_NPP	NA	Uncategorized
niskin	tblKM1513_HOE_legacy_2A_14C_NPP	NA	Uncategorized
L12	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_L12	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
LminusD_12	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_12	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
L24	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_L24	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
LminusD_24	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
stdev_24	tblKM1513_HOE_legacy_2A_14C_NPP	mg C m-3	Liquid Scintillation Counter
station	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	NA	Uncategorized
cast	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	NA	Uncategorized
niskin	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	NA	Uncategorized
sst	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	degrees C	CTD
sal	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	psu	CTD
heterocysts_associatedwith_rhizosolenia	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
heterocysts_associatedwith_hemiaulus	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
climacodium_with_cyanobionts	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
free_richelia	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
trichodesmium	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
total_dda	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
total_diazotrophs	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells L-1	Epifluorescent Microscope
integrated_diazotrophs	tblKM1513_HOE_legacy_2A_Diazotroph_Abundance	cells m-2	Epifluorescent Microscope
station	tblKM1513_HOE_legacy_2A_Hyperpro	station	Uncategorized
profile	tblKM1513_HOE_legacy_2A_Hyperpro	profile number	Uncategorized
temp	tblKM1513_HOE_legacy_2A_Hyperpro	degrees Celsius	Hyperpro
cond	tblKM1513_HOE_legacy_2A_Hyperpro	mmho/cm	Hyperpro
sal	tblKM1513_HOE_legacy_2A_Hyperpro	psu	Hyperpro
dens	tblKM1513_HOE_legacy_2A_Hyperpro	kg/m^3	Hyperpro
flu	tblKM1513_HOE_legacy_2A_Hyperpro	ug/l	Hyperpro
par_z	tblKM1513_HOE_legacy_2A_Hyperpro	uMol/m^2s	Hyperpro
par_surface	tblKM1513_HOE_legacy_2A_Hyperpro	uMol/m^2s	Hyperpro
light_level	tblKM1513_HOE_legacy_2A_Hyperpro	%	Hyperpro
bbp_470	tblKM1513_HOE_legacy_2A_Hyperpro	/m	Hyperpro
bbp_700	tblKM1513_HOE_legacy_2A_Hyperpro	/m	Hyperpro
kpar	tblKM1513_HOE_legacy_2A_Hyperpro	1/m	Hyperpro
ed412	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed442	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed488	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed490	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed510	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed530	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed550	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed554	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed560	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed620	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed664	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed666	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed670	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed678	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed682	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed708	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed748	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed754	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed760	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed764	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
ed778	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
lu412	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu442	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu488	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu490	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu510	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu530	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu550	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu554	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu560	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu620	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu664	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu666	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu670	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu678	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu682	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu708	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu748	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu754	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu760	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu764	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
lu778	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm/sr	Hyperpro
es412	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es442	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es488	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es490	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es510	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es530	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es550	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es554	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es560	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es620	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es664	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es666	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es670	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es678	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es682	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es708	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es748	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es754	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es760	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es764	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
es778	tblKM1513_HOE_legacy_2A_Hyperpro	uW/cm^2/nm	Hyperpro
station	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	NA	CTD
cast	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	NA	CTD
niskin	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	NA	CTD
sst	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	degrees C	CTD
sal	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	psu	CTD
total_cells	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	cells/ml	Uncategorized
total_C	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	mg/L	Uncategorized
ciliates_cells	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	cells/ml	Uncategorized
ciliates_C	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	ug/L	Uncategorized
dinoflagellates_cells	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	cells/ml	Uncategorized
dinoflagellates_C	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	ug/L	Uncategorized
integrated_cells	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	cells m-2	Uncategorized
integrated_C	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	mg m-2	Uncategorized
mld_l	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	m	CTD
mld_h	tblKM1513_HOE_legacy_2A_Microzooplankton_Abundance	m	CTD
sst	tblKM1513_HOE_legacy_2A_PCPN_UW	degrees celsius	Thermosalinograph
sss	tblKM1513_HOE_legacy_2A_PCPN_UW	practical salinity units	Thermosalinograph
pc	tblKM1513_HOE_legacy_2A_PCPN_UW	umol C L-1	Elemental Analyzer
pn	tblKM1513_HOE_legacy_2A_PCPN_UW	umol N L-1	Elemental Analyzer
c_to_n_molar	tblKM1513_HOE_legacy_2A_PCPN_UW	NA	Elemental Analyzer
sst	tblKM1513_HOE_legacy_2A_ACS_Optics	degrees C	Thermosalinograph
sal	tblKM1513_HOE_legacy_2A_ACS_Optics	psu	Thermosalinograph
chla_acs	tblKM1513_HOE_legacy_2A_ACS_Optics	mg/m3	Spectrophotometer
chlb_acs	tblKM1513_HOE_legacy_2A_ACS_Optics	mg/m3	Spectrophotometer
poc	tblKM1513_HOE_legacy_2A_ACS_Optics	mg/m3	Spectrophotometer
par	tblKM1513_HOE_legacy_2A_ACS_Optics	umol photons/m2/sec	Radiometer
vol_lisst_sm	tblKM1513_HOE_legacy_2A_LISST_Optics	µL/L	Optical
vol_lisst_mid	tblKM1513_HOE_legacy_2A_LISST_Optics	µL/L	Optical
vol_lisst_lg	tblKM1513_HOE_legacy_2A_LISST_Optics	µL/L	Optical
particle_num	tblKM1513_HOE_legacy_2A_LISST_Optics	#/L	Optical
par	tblKM1513_HOE_legacy_2A_LISST_Optics	umol photons/m2/sec	Radiometer
UCYN_A1_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
UCYN_A2_A3_A4_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
total_UCYN_A__nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
UCYN_B_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
UCYN_C_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
trichodesmium_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
richelia_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
calothrix_nifH_gene	tblglobal_diazotroph_nifH	copies L-1	qPCR
notes	tblglobal_diazotroph_nifH	NA	Uncategorized
source_data	tblglobal_diazotroph_nifH	NA	Uncategorized
source_location_of_data	tblglobal_diazotroph_nifH	NA	Uncategorized
UCYN_A_qPCR_assays_used	tblglobal_diazotroph_nifH	NA	Uncategorized
sample_name	tblKOK1607_HL4_CTD_bacterial_amps	NA	CTD
Station	tblKOK1607_HL4_CTD_bacterial_amps	NA	CTD
Cast	tblKOK1607_HL4_CTD_bacterial_amps	NA	CTD
sra_accession	tblKOK1607_HL4_CTD_bacterial_amps	NA	Uncategorized
sra_bioproject	tblKOK1607_HL4_CTD_bacterial_amps	NA	Uncategorized
sra_biosample	tblKOK1607_HL4_CTD_bacterial_amps	NA	Uncategorized
sample_name	tblKM1709_MESOSCOPE_bacterial_trap_amps	NA	CTD
sra_accession	tblKM1709_MESOSCOPE_bacterial_trap_amps	NA	Uncategorized
sra_bioproject	tblKM1709_MESOSCOPE_bacterial_trap_amps	NA	Uncategorized
sra_biosample	tblKM1709_MESOSCOPE_bacterial_trap_amps	NA	Uncategorized
FeL_RT14min	tblKM1709_Mesopscope_iron_ligand_concentrations	pmol/L	Mass Spectrometer
FeL_RT16min_FerrioxamineE	tblKM1709_Mesopscope_iron_ligand_concentrations	pmol/L	Mass Spectrometer
FeL_RT25min	tblKM1709_Mesopscope_iron_ligand_concentrations	pmol/L	Mass Spectrometer
FeL_RT26min	tblKM1709_Mesopscope_iron_ligand_concentrations	pmol/L	Mass Spectrometer
FeL_RT27min	tblKM1709_Mesopscope_iron_ligand_concentrations	pmol/L	Mass Spectrometer
salinity	tblKM0704_CMORE_BULA_Underway	PSS-78	Thermosalinograph
