sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_barcode_num	tara_station
ERS493526	SAMEA2732932	ERR1726923	ERX1796590	PRJEB4352	TARA_N000002175	TARA_135
ERS493564	SAMEA2732986	ERR1726930	ERX1796875	PRJEB4352	TARA_N000002199	TARA_135
ERS493592	SAMEA2623246	ERR873967	ERX953569	PRJEB4352	TARA_N000002172	TARA_135
ERS493626	SAMEA2732373	ERR1726723	ERX1796778	PRJEB4352	TARA_N000002963	TARA_136
ERS493610	SAMEA2623264	ERR1726576	ERX1796735	PRJEB4352	TARA_N000002959	TARA_136
ERS493617	SAMEA2732594	ERR1726776	ERX1796945	PRJEB4352	TARA_N000002967	TARA_136
ERS493621	SAMEA2732598	ERR1726873	ERX1796939	PRJEB4352	TARA_N000002965	TARA_136
ERS493612	SAMEA2623266	ERR868378	ERX948060	PRJEB4352	TARA_N000002961	TARA_136
ERS493677	SAMEA2623302	ERR1726523	ERX1796551	PRJEB4352	TARA_N000002934	TARA_137
ERS493660	SAMEA2732607	ERR1726669	ERX1796760	PRJEB4352	TARA_N000002927	TARA_137
ERS493652	SAMEA2732604	ERR1726738	ERX1796887	PRJEB4352	TARA_N000002931	TARA_137
ERS493686	SAMEA2732863	ERR1726796	ERX1796556	PRJEB4352	TARA_N000002942	TARA_137
ERS493643	SAMEA2623282	ERR1726864	ERX1796594	PRJEB4352	TARA_N000002923	TARA_137
ERS493645	SAMEA2623284	ERR868477	ERX948035	PRJEB4352	TARA_N000002925	TARA_137
ERS493712	SAMEA2623321	ERR868512	ERX948018	PRJEB4352	TARA_N000002993	TARA_137
ERS493694	SAMEA2732866	ERR1726583	ERX1796681	PRJEB4352	TARA_N000002938	TARA_137
ERS493656	SAMEA2732378	ERR1726692	ERX1796825	PRJEB4352	TARA_N000002929	TARA_137
ERS493690	SAMEA2732613	ERR1726954	ERX1796937	PRJEB4352	TARA_N000002940	TARA_137
ERS493679	SAMEA2623304	ERR868492	ERX948106	PRJEB4352	TARA_N000002936	TARA_137
ERS493718	SAMEA2623327	ERR2752163	ERX2765209	PRJEB4419	TARA_R100000750	TARA_137
ERS493684	SAMEA2623309	ERR599340	ERX556333	PRJEB4419	TARA_R100000742	TARA_137
ERS493651	SAMEA2623290	ERR599363	ERX556321	PRJEB4419	TARA_R100000734	TARA_137
ERS493718	SAMEA2623327	ERR599366	ERX556346	PRJEB4419	TARA_R100000750	TARA_137
ERS493718	SAMEA2623327	ERR2752162	ERX2765208	PRJEB4419	TARA_R100000750	TARA_137
ERS493670	SAMEA2623295	ERR598987	ERX556104	PRJEB1787	TARA_B100001964	TARA_137
ERS493670	SAMEA2623295	ERR599099	ERX555920	PRJEB1787	TARA_B100001964	TARA_137
ERS493636	SAMEA2623275	ERR598989	ERX556031	PRJEB1787	TARA_B100001287	TARA_137
ERS493670	SAMEA2623295	ERR599147	ERX556097	PRJEB1787	TARA_B100001964	TARA_137
ERS493705	SAMEA2623314	ERR599015	ERX555937	PRJEB1787	TARA_B100001971	TARA_137
ERS493670	SAMEA2623295	ERR599070	ERX556115	PRJEB1787	TARA_B100001964	TARA_137
ERS493705	SAMEA2623314	ERR599076	ERX555910	PRJEB1787	TARA_B100001971	TARA_137
ERS493705	SAMEA2623314	ERR599152	ERX556102	PRJEB1787	TARA_B100001971	TARA_137
ERS493705	SAMEA2623314	ERR599127	ERX556120	PRJEB1787	TARA_B100001971	TARA_137
ERS493776	SAMEA2732453	ERR1700910	ERX1771200	PRJEB4352	TARA_N000003003	TARA_138
ERS493804	SAMEA2732716	ERR1726560	ERX1796938	PRJEB4352	TARA_N000003013	TARA_138
ERS493814	SAMEA2732721	ERR1726874	ERX1796538	PRJEB4352	TARA_N000003015	TARA_138
ERS493772	SAMEA2732658	ERR1726948	ERX1796501	PRJEB4352	TARA_N000003005	TARA_138
ERS493759	SAMEA2623357	ERR4691838	ERX4612947	PRJEB4352	TARA_N000002999	TARA_138
ERS493761	SAMEA2623359	ERR868390	ERX948056	PRJEB4352	TARA_N000003001	TARA_138
ERS493797	SAMEA2623379	ERR868398	ERX948084	PRJEB4352	TARA_N000003011	TARA_138
ERS493829	SAMEA2623397	ERR868467	ERX948110	PRJEB4352	TARA_N000002997	TARA_138
ERS493768	SAMEA2732654	ERR1726619	ERX1796759	PRJEB4352	TARA_N000003007	TARA_138
ERS493810	SAMEA2732508	ERR1726650	ERX1796930	PRJEB4352	TARA_N000003017	TARA_138
ERS493772	SAMEA2732658	ERR1726967	ERX1796653	PRJEB4352	TARA_N000003005	TARA_138
ERS493795	SAMEA2623377	ERR4691837	ERX4612946	PRJEB4352	TARA_N000003009	TARA_138
ERS493835	SAMEA2623403	ERR2752164	ERX2765210	PRJEB4419	TARA_R100000789	TARA_138
ERS493803	SAMEA2623385	ERR599345	ERX556338	PRJEB4419	TARA_R100000781	TARA_138
ERS493835	SAMEA2623403	ERR599365	ERX556308	PRJEB4419	TARA_R100000789	TARA_138
ERS493767	SAMEA2623365	ERR599355	ERX556324	PRJEB4419	TARA_R100000773	TARA_138
ERS493822	SAMEA2623390	ERR599051	ERX556138	PRJEB1787	TARA_B100002003	TARA_138
ERS493822	SAMEA2623390	ERR599060	ERX556042	PRJEB1787	TARA_B100002003	TARA_138
ERS493822	SAMEA2623390	ERR599004	ERX556099	PRJEB1787	TARA_B100002003	TARA_138
ERS493822	SAMEA2623390	ERR599175	ERX555991	PRJEB1787	TARA_B100002003	TARA_138
ERS493752	SAMEA2623350	ERR599030	ERX556106	PRJEB1787	TARA_B100001989	TARA_138
ERS493788	SAMEA2623370	ERR599087	ERX555961	PRJEB1787	TARA_B100001996	TARA_138
ERS493860	SAMEA2732983	ERR1726886	ERX1796878	PRJEB4352	TARA_N000003039	TARA_139
ERS493867	SAMEA2732277	ERR1726661	ERX1796860	PRJEB4352	TARA_N000003041	TARA_139
ERS493853	SAMEA2623419	ERR868420	ERX948050	PRJEB4352	TARA_N000003037	TARA_139
ERS493872	SAMEA2732322	ERR1726536	ERX1796552	PRJEB4352	TARA_N000003044	TARA_139
ERS493851	SAMEA2623417	ERR1726730	ERX1796784	PRJEB4352	TARA_N000003035	TARA_139
ERS493890	SAMEA2623439	ERR4691842	ERX4612951	PRJEB4352	TARA_N000003057	TARA_140
ERS493908	SAMEA2730625	ERR4691845	ERX4612954	PRJEB4352	TARA_N000003063	TARA_140
ERS493888	SAMEA2623437	ERR4691846	ERX4612955	PRJEB4352	TARA_N000003055	TARA_140
ERS493897	SAMEA2730908	ERR4691843	ERX4612952	PRJEB4352	TARA_N000003059	TARA_140
ERS493903	SAMEA2730909	ERR4691844	ERX4612953	PRJEB4352	TARA_N000003061	TARA_140
ERS493877	SAMEA2623426	ERR599162	ERX556121	PRJEB1787	TARA_B100002019	TARA_140
ERS493931	SAMEA2730915	ERR4691848	ERX4612957	PRJEB4352	TARA_N000003093	TARA_141
ERS493930	SAMEA2730914	ERR4691849	ERX4612958	PRJEB4352	TARA_N000003094	TARA_141
ERS493927	SAMEA2623459	ERR4691850	ERX4612959	PRJEB4352	TARA_N000003095	TARA_141
ERS493925	SAMEA2623457	ERR4691847	ERX4612956	PRJEB4352	TARA_N000003091	TARA_141
ERS493914	SAMEA2623446	ERR599029	ERX556062	PRJEB1787	TARA_B100001939	TARA_141
ERS493976	SAMEA2730939	ERR1726957	ERX1796683	PRJEB4352	TARA_N000003098	TARA_142
ERS493954	SAMEA2623479	ERR868430	ERX948041	PRJEB4352	TARA_N000003083	TARA_142
ERS493980	SAMEA2730652	ERR1726529	ERX1796754	PRJEB4352	TARA_N000003100	TARA_142
ERS493952	SAMEA2623477	ERR1726676	ERX1796664	PRJEB4352	TARA_N000003081	TARA_142
ERS493965	SAMEA2730918	ERR1726944	ERX1796530	PRJEB4352	TARA_N000003089	TARA_142
ERS493997	SAMEA2623504	ERR868367	ERX948021	PRJEB4352	TARA_N000003104	TARA_142
ERS494016	SAMEA2623523	ERR868474	ERX948096	PRJEB4352	TARA_N000003118	TARA_142
ERS493999	SAMEA2623506	ERR1700891	ERX1771187	PRJEB4352	TARA_N000003102	TARA_142
ERS493971	SAMEA2730804	ERR1726768	ERX1796505	PRJEB4352	TARA_N000003087	TARA_142
ERS494006	SAMEA2623513	ERR598985	ERX555953	PRJEB1787	TARA_B100002049	TARA_142
ERS493981	SAMEA2623488	ERR599100	ERX556103	PRJEB1787	TARA_B100002052	TARA_142
ERS493938	SAMEA2623463	ERR599136	ERX556028	PRJEB1787	TARA_B100002051	TARA_142
ERS494049	SAMEA2730950	ERR1700893	ERX1771202	PRJEB4352	TARA_N000003139	TARA_143
ERS494055	SAMEA2730956	ERR1726737	ERX1796519	PRJEB4352	TARA_N000003153	TARA_143
ERS494060	SAMEA2730834	ERR1726893	ERX1796633	PRJEB4352	TARA_N000003156	TARA_143
ERS494085	SAMEA2623562	ERR4691839	ERX4612948	PRJEB4352	TARA_N000003136	TARA_143
ERS494070	SAMEA2730839	ERR1726617	ERX1796661	PRJEB4352	TARA_N000003148	TARA_143
ERS494034	SAMEA2623541	ERR4691840	ERX4612949	PRJEB4352	TARA_N000003133	TARA_143
ERS494107	SAMEA2623581	ERR868349	ERX947968	PRJEB4352	TARA_N000003149	TARA_143
ERS494105	SAMEA2623579	ERR873965	ERX953567	PRJEB4352	TARA_N000003151	TARA_143
ERS494045	SAMEA2730657	ERR1726638	ERX1796543	PRJEB4352	TARA_N000003141	TARA_143
ERS494064	SAMEA2730960	ERR1726684	ERX1796704	PRJEB4352	TARA_N000003146	TARA_143
ERS494036	SAMEA2623543	ERR868421	ERX948112	PRJEB4352	TARA_N000003137	TARA_143
ERS494087	SAMEA2623564	ERR868509	ERX948073	PRJEB4352	TARA_N000003144	TARA_143
ERS494142	SAMEA2730686	ERR1726581	ERX1796609	PRJEB4352	TARA_N000003187	TARA_144
ERS494131	SAMEA2623603	ERR873964	ERX953566	PRJEB4352	TARA_N000003179	TARA_144
ERS494164	SAMEA2623621	ERR868451	ERX948059	PRJEB4352	TARA_N000003195	TARA_144
ERS494136	SAMEA2731011	ERR1700902	ERX1771181	PRJEB4352	TARA_N000003183	TARA_144
ERS494147	SAMEA2730691	ERR1726654	ERX1796808	PRJEB4352	TARA_N000003191	TARA_144
ERS494129	SAMEA2623601	ERR1726835	ERX1796533	PRJEB4352	TARA_N000003175	TARA_144
ERS494199	SAMEA2730594	ERR1726547	ERX1796935	PRJEB4352	TARA_N000003223	TARA_145
ERS494182	SAMEA2623639	ERR1726693	ERX1796508	PRJEB4352	TARA_N000003215	TARA_145
ERS494191	SAMEA2731031	ERR1726885	ERX1796643	PRJEB4352	TARA_N000003231	TARA_145
ERS494195	SAMEA2731035	ERR1726971	ERX1796918	PRJEB4352	TARA_N000003227	TARA_145
ERS494184	SAMEA2623641	ERR868411	ERX948047	PRJEB4352	TARA_N000003219	TARA_145
ERS494226	SAMEA2623667	ERR868495	ERX948013	PRJEB4352	TARA_N000003235	TARA_145
ERS494170	SAMEA2623627	ERR598983	ERX556101	PRJEB1787	TARA_B100001142	TARA_145
ERS494208	SAMEA2623649	ERR599166	ERX555973	PRJEB1787	TARA_B100001146	TARA_145
ERS494263	SAMEA2730877	ERR1726548	ERX1796548	PRJEB4352	TARA_N000003257	TARA_146
ERS494255	SAMEA2730869	ERR1726764	ERX1796547	PRJEB4352	TARA_N000003240	TARA_146
ERS494246	SAMEA2623683	ERR4691851	ERX4612960	PRJEB4352	TARA_N000003249	TARA_146
ERS494284	SAMEA2623703	ERR868449	ERX948103	PRJEB4352	TARA_N000002151	TARA_146
ERS494248	SAMEA2623685	ERR868351	ERX947979	PRJEB4352	TARA_N000003253	TARA_146
ERS494259	SAMEA2730873	ERR1726757	ERX1796916	PRJEB4352	TARA_N000003246	TARA_146
ERS494236	SAMEA2623673	ERR598968	ERX556059	PRJEB1787	TARA_B100001540	TARA_146
ERS494274	SAMEA2623693	ERR599047	ERX556053	PRJEB1787	TARA_B100001167	TARA_146
ERS494302	SAMEA2623721	ERR1726679	ERX1796895	PRJEB4352	TARA_N000002101	TARA_147
ERS494323	SAMEA2732078	ERR1726703	ERX1796723	PRJEB4352	TARA_N000002106	TARA_147
ERS494317	SAMEA2732044	ERR1726720	ERX1796713	PRJEB4352	TARA_N000002107	TARA_147
ERS494313	SAMEA2731996	ERR1726877	ERX1796549	PRJEB4352	TARA_N000002109	TARA_147
ERS494313	SAMEA2731996	ERR1726831	ERX1796659	PRJEB4352	TARA_N000002109	TARA_147
ERS494304	SAMEA2623723	ERR868366	ERX948012	PRJEB4352	TARA_N000002103	TARA_147
ERS494359	SAMEA2731821	ERR1726534	ERX1796542	PRJEB4352	TARA_N000002115	TARA_148
ERS494355	SAMEA2731634	ERR1726625	ERX1796775	PRJEB4352	TARA_N000002117	TARA_148
ERS494341	SAMEA2623743	ERR868395	ERX947999	PRJEB4352	TARA_N000002113	TARA_148
ERS494350	SAMEA2732099	ERR1726889	ERX1796772	PRJEB4352	TARA_N000002119	TARA_148
ERS494339	SAMEA2623741	ERR1726863	ERX1796711	PRJEB4352	TARA_N000002111	TARA_148
ERS494332	SAMEA2623734	ERR599123	ERX555984	PRJEB1787	TARA_B100001741	TARA_148
ERS494381	SAMEA2623763	ERR868479	ERX948044	PRJEB4352	TARA_N000002131	TARA_148b
ERS494374	SAMEA2623756	ERR598958	ERX556108	PRJEB1787	TARA_B100001750	TARA_148b
ERS494436	SAMEA2623799	ERR868380	ERX947997	PRJEB4352	TARA_N000002509	TARA_149
ERS494403	SAMEA2623783	ERR868392	ERX948093	PRJEB4352	TARA_N000002135	TARA_149
ERS494422	SAMEA2731851	ERR1726772	ERX1796567	PRJEB4352	TARA_N000002137	TARA_149
ERS494418	SAMEA2731641	ERR1726867	ERX1796832	PRJEB4352	TARA_N000002139	TARA_149
ERS494412	SAMEA2731846	ERR1726949	ERX1796902	PRJEB4352	TARA_N000002141	TARA_149
ERS494401	SAMEA2623781	ERR4691853	ERX4612962	PRJEB4352	TARA_N000002133	TARA_149
ERS494394	SAMEA2623774	ERR598963	ERX556003	PRJEB1787	TARA_B100001758	TARA_149
ERS494431	SAMEA2623794	ERR598964	ERX556083	PRJEB1787	TARA_B100001765	TARA_149
ERS494452	SAMEA2623815	ERR1726817	ERX1796532	PRJEB4352	TARA_N000002695	TARA_150
ERS494465	SAMEA2731788	ERR1726860	ERX1796612	PRJEB4352	TARA_N000002701	TARA_150
ERS494478	SAMEA2731999	ERR1726551	ERX1796557	PRJEB4352	TARA_N000002147	TARA_150
ERS494508	SAMEA2732073	ERR1726783	ERX1796588	PRJEB4352	TARA_N000002719	TARA_150
ERS494470	SAMEA2732095	ERR1726973	ERX1796767	PRJEB4352	TARA_N000002699	TARA_150
ERS494454	SAMEA2623817	ERR868354	ERX948040	PRJEB4352	TARA_N000002697	TARA_150
ERS494501	SAMEA2623839	ERR868511	ERX948078	PRJEB4352	TARA_N000002145	TARA_150
ERS494484	SAMEA2732005	ERR1726852	ERX1796863	PRJEB4352	TARA_N000002717	TARA_150
ERS494461	SAMEA2731784	ERR1726859	ERX1796729	PRJEB4352	TARA_N000002703	TARA_150
ERS494499	SAMEA2623837	ERR4691854	ERX4612963	PRJEB4352	TARA_N000002143	TARA_150
ERS494488	SAMEA2623826	ERR598996	ERX555927	PRJEB1787	TARA_B100001778	TARA_150
ERS494445	SAMEA2623808	ERR599170	ERX556037	PRJEB1787	TARA_B100001769	TARA_150
ERS494527	SAMEA2623859	ERR1726589	ERX1796634	PRJEB4352	TARA_N000002737	TARA_151
ERS494536	SAMEA2732052	ERR1726712	ERX1796589	PRJEB4352	TARA_N000002753	TARA_151
ERS494557	SAMEA2732058	ERR1726824	ERX1796744	PRJEB4352	TARA_N000002751	TARA_151
ERS494570	SAMEA2623879	ERR868423	ERX947969	PRJEB4352	TARA_N000002723	TARA_151
ERS494572	SAMEA2623881	ERR1726596	ERX1796571	PRJEB4352	TARA_N000002739	TARA_151
ERS494553	SAMEA2732088	ERR1726911	ERX1796502	PRJEB4352	TARA_N000002755	TARA_151
ERS494529	SAMEA2623861	ERR868459	ERX948070	PRJEB4352	TARA_N000002741	TARA_151
ERS494540	SAMEA2732056	ERR1726744	ERX1796896	PRJEB4352	TARA_N000002749	TARA_151
ERS494545	SAMEA2732085	ERR1726847	ERX1796830	PRJEB4352	TARA_N000002745	TARA_151
ERS494518	SAMEA2623850	ERR598976	ERX555957	PRJEB1787	TARA_B100001564	TARA_151
ERS494559	SAMEA2623868	ERR598986	ERX556040	PRJEB1787	TARA_B100001559	TARA_151
ERS494673	SAMEA2623961	ERR1726545	ERX1796796	PRJEB4352	TARA_N000002797	TARA_152
ERS494602	SAMEA2731672	ERR1726553	ERX1796666	PRJEB4352	TARA_N000002777	TARA_152
ERS494612	SAMEA2731859	ERR1726635	ERX1796684	PRJEB4352	TARA_N000002781	TARA_152
ERS494592	SAMEA2623899	ERR1726980	ERX1796777	PRJEB4352	TARA_N000002773	TARA_152
ERS494670	SAMEA2623958	ERR868375	ERX947970	PRJEB4352	TARA_N000002791	TARA_152
ERS494658	SAMEA2623946	ERR1726761	ERX1796712	PRJEB4352	TARA_N000002480	TARA_152
ERS494686	SAMEA2731893	ERR1726947	ERX1796782	PRJEB4352	TARA_N000002783	TARA_152
ERS494660	SAMEA2623948	ERR1726972	ERX1796513	PRJEB4352	TARA_N000002482	TARA_152
ERS494623	SAMEA2623914	ERR868434	ERX947992	PRJEB4352	TARA_N000002795	TARA_152
ERS494666	SAMEA2623954	ERR1726629	ERX1796829	PRJEB4352	TARA_N000002775	TARA_152
ERS494662	SAMEA2623950	ERR1726707	ERX1796671	PRJEB4352	TARA_N000002803	TARA_152
ERS494606	SAMEA2731676	ERR1726861	ERX1796603	PRJEB4352	TARA_N000002785	TARA_152
ERS494594	SAMEA2623901	ERR868445	ERX948038	PRJEB4352	TARA_N000002789	TARA_152
ERS494616	SAMEA2623907	ERR598944	ERX556000	PRJEB1787	TARA_B100001179	TARA_152
ERS494628	SAMEA2623919	ERR599001	ERX555951	PRJEB1787	TARA_B100002029	TARA_152
ERS494579	SAMEA2623886	ERR599078	ERX556054	PRJEB1787	TARA_B100001173	TARA_152
ERS494726	SAMEA2731730	ERR1726653	ERX1796545	PRJEB4352	TARA_N000002813	TARA_153
ERS494711	SAMEA2623989	ERR1726756	ERX1796870	PRJEB4352	TARA_N000002817	TARA_153
ERS494752	SAMEA2731933	ERR1726941	ERX1796748	PRJEB4352	TARA_N000002807	TARA_153
ERS494743	SAMEA2624011	ERR868429	ERX947962	PRJEB4352	TARA_N000002819	TARA_153
ERS494720	SAMEA2731729	ERR1726532	ERX1796654	PRJEB4352	TARA_N000002809	TARA_153
ERS494754	SAMEA2731935	ERR1726803	ERX1796809	PRJEB4352	TARA_N000002811	TARA_153
ERS494707	SAMEA2623985	ERR1726821	ERX1796665	PRJEB4352	TARA_N000002825	TARA_153
ERS494741	SAMEA2624009	ERR1726919	ERX1796797	PRJEB4352	TARA_N000002823	TARA_153
ERS494709	SAMEA2623987	ERR868410	ERX947956	PRJEB4352	TARA_N000002821	TARA_153
ERS4592162	SAMEA6864587	ERR4181794	ERX4145216	PRJEB9691	TARA_G100019419	TARA_155
ERS1307873	SAMEA4396424	ERR3589591	ERX3585478	PRJEB9740	TARA_B110000003	TARA_155
ERS1307945	SAMEA4396496	ERR3589583	ERX3585470	PRJEB9740	TARA_B110000008	TARA_155
ERS1307917	SAMEA4396468	ERR3589584	ERX3585471	PRJEB9740	TARA_B110000014	TARA_155
ERS1307890	SAMEA4396441	ERR2762104	ERX2775057	PRJEB9742	TARA_R110002003	TARA_155
ERS1307964	SAMEA4396515	ERR2762100	ERX2775053	PRJEB9742	TARA_R110002012	TARA_155
ERS1307964	SAMEA4396515	ERR2762101	ERX2775054	PRJEB9742	TARA_R110002012	TARA_155
ERS1307938	SAMEA4396489	ERR2762102	ERX2775055	PRJEB9742	TARA_R110002020	TARA_155
ERS1307938	SAMEA4396489	ERR2762103	ERX2775056	PRJEB9742	TARA_R110002020	TARA_155
ERS1307890	SAMEA4396441	ERR2762105	ERX2775058	PRJEB9742	TARA_R110002003	TARA_155
ERS1307954	SAMEA4396505	ERR4691589	ERX4612700	PRJEB9691	TARA_N010000591	TARA_155
ERS1307956	SAMEA4396507	ERR4691590	ERX4612701	PRJEB9691	TARA_N010000593	TARA_155
ERS1307876	SAMEA4396427	ERR4691588	ERX4612699	PRJEB9691	TARA_N010000582	TARA_155
ERS1307883	SAMEA4396434	ERR4691592	ERX4612703	PRJEB9691	TARA_N010000588	TARA_155
ERS1307974	SAMEA4396525	ERR4691594	ERX4612705	PRJEB9691	TARA_N010000618	TARA_155
ERS1307949	SAMEA4396500	ERR4691587	ERX4612698	PRJEB9691	TARA_N010000578	TARA_155
ERS1307880	SAMEA4396431	ERR4691591	ERX4612702	PRJEB9691	TARA_N010000586	TARA_155
ERS1307981	SAMEA4396532	ERR4691593	ERX4612704	PRJEB9691	TARA_N010000620	TARA_155
ERS1307901	SAMEA4396452	ERR4691595	ERX4612706	PRJEB9691	TARA_N010000614	TARA_155
ERS4592161	SAMEA6864586	ERR4181793	ERX4145215	PRJEB9691	TARA_G100019524	TARA_158
ERS1308420	SAMEA4396971	ERR3589564	ERX3585451	PRJEB9740	TARA_B110001452	TARA_158
ERS1308453	SAMEA4397004	ERR3589585	ERX3585472	PRJEB9740	TARA_B110001454	TARA_158
ERS1307987	SAMEA4396538	ERR3589592	ERX3585479	PRJEB9740	TARA_B110001450	TARA_158
ERS1308390	SAMEA4396941	ERR2762110	ERX2775063	PRJEB9742	TARA_R110002049	TARA_158
ERS1308437	SAMEA4396988	ERR2762107	ERX2775060	PRJEB9742	TARA_R110002050	TARA_158
ERS1308437	SAMEA4396988	ERR2762106	ERX2775059	PRJEB9742	TARA_R110002050	TARA_158
ERS1308472	SAMEA4397023	ERR2762108	ERX2775061	PRJEB9742	TARA_R110002051	TARA_158
ERS1308390	SAMEA4396941	ERR2762111	ERX2775064	PRJEB9742	TARA_R110002049	TARA_158
ERS1308472	SAMEA4397023	ERR2762109	ERX2775062	PRJEB9742	TARA_R110002051	TARA_158
ERS1308424	SAMEA4396975	ERR4691596	ERX4612707	PRJEB9691	TARA_N010000628	TARA_158
ERS1308376	SAMEA4396927	ERR4691597	ERX4612708	PRJEB9691	TARA_N010000623	TARA_158
ERS1308383	SAMEA4396934	ERR4691599	ERX4612710	PRJEB9691	TARA_N010000662	TARA_158
ERS1308430	SAMEA4396981	ERR4691598	ERX4612709	PRJEB9691	TARA_N010000663	TARA_158
ERS1308445	SAMEA4396996	ERR4691600	ERX4612711	PRJEB9691	TARA_N010000646	TARA_158
ERS1308415	SAMEA4396966	ERR4691601	ERX4612712	PRJEB9691	TARA_N010000639	TARA_158
ERS1308398	SAMEA4396949	ERR4691602	ERX4612713	PRJEB9691	TARA_N010000642	TARA_158
ERS1308483	SAMEA4397034	ERR3589586	ERX3585473	PRJEB9740	TARA_B110001469	TARA_163
ERS1308521	SAMEA4397072	ERR3589593	ERX3585480	PRJEB9740	TARA_B110000196	TARA_163
ERS1308500	SAMEA4397051	ERR2762114	ERX2775067	PRJEB9742	TARA_R110002033	TARA_163
ERS1308500	SAMEA4397051	ERR2762115	ERX2775068	PRJEB9742	TARA_R110002033	TARA_163
ERS1308540	SAMEA4397091	ERR2762112	ERX2775065	PRJEB9742	TARA_R110002060	TARA_163
ERS1308540	SAMEA4397091	ERR2762113	ERX2775066	PRJEB9742	TARA_R110002060	TARA_163
ERS1308485	SAMEA4397036	ERR4691603	ERX4612714	PRJEB9691	TARA_N010000667	TARA_163
ERS1308508	SAMEA4397059	ERR4691605	ERX4612716	PRJEB9691	TARA_N010000467	TARA_163
ERS1308493	SAMEA4397044	ERR4691604	ERX4612715	PRJEB9691	TARA_N010000679	TARA_163
ERS1308606	SAMEA4397157	ERR3589565	ERX3585452	PRJEB9740	TARA_B110000046	TARA_168
ERS1308645	SAMEA4397196	ERR3589587	ERX3585474	PRJEB9740	TARA_B110000037	TARA_168
ERS1308550	SAMEA4397101	ERR3589588	ERX3585475	PRJEB9740	TARA_B110000027	TARA_168
ERS1308623	SAMEA4397174	ERR2762117	ERX2775070	PRJEB9742	TARA_R110002073	TARA_168
ERS1308664	SAMEA4397215	ERR2762118	ERX2775071	PRJEB9742	TARA_R110002074	TARA_168
ERS1308567	SAMEA4397118	ERR2762121	ERX2775074	PRJEB9742	TARA_R110002072	TARA_168
ERS1308623	SAMEA4397174	ERR2762116	ERX2775069	PRJEB9742	TARA_R110002073	TARA_168
ERS1308664	SAMEA4397215	ERR2762119	ERX2775072	PRJEB9742	TARA_R110002074	TARA_168
ERS1308567	SAMEA4397118	ERR2762120	ERX2775073	PRJEB9742	TARA_R110002072	TARA_168
ERS1308612	SAMEA4397163	ERR4691608	ERX4612719	PRJEB9691	TARA_N010000496	TARA_168
ERS1308633	SAMEA4397184	ERR4691612	ERX4612723	PRJEB9691	TARA_N010000506	TARA_168
ERS1308608	SAMEA4397159	ERR4691606	ERX4612717	PRJEB9691	TARA_N010000492	TARA_168
ERS1308554	SAMEA4397105	ERR4691607	ERX4612718	PRJEB9691	TARA_N010000490	TARA_168
ERS1308600	SAMEA4397151	ERR4691610	ERX4612721	PRJEB9691	TARA_N010000514	TARA_168
ERS1308578	SAMEA4397129	ERR4691613	ERX4612724	PRJEB9691	TARA_N010000510	TARA_168
ERS1308559	SAMEA4397110	ERR4691609	ERX4612720	PRJEB9691	TARA_N010000501	TARA_168
ERS1308594	SAMEA4397145	ERR4691611	ERX4612722	PRJEB9691	TARA_N010000537	TARA_168
ERS1308727	SAMEA4397278	ERR3589553	ERX3585440	PRJEB9740	TARA_B110000091	TARA_173
ERS1308688	SAMEA4397239	ERR3589566	ERX3585453	PRJEB9740	TARA_B110000090	TARA_173
ERS1308744	SAMEA4397295	ERR2762123	ERX2775076	PRJEB9742	TARA_R110002096	TARA_173
ERS1308704	SAMEA4397255	ERR2762124	ERX2775077	PRJEB9742	TARA_R110002095	TARA_173
ERS1308704	SAMEA4397255	ERR2762125	ERX2775078	PRJEB9742	TARA_R110002095	TARA_173
ERS1308744	SAMEA4397295	ERR2762122	ERX2775075	PRJEB9742	TARA_R110002096	TARA_173
ERS1308729	SAMEA4397280	ERR4691614	ERX4612725	PRJEB9691	TARA_N010000547	TARA_173
ERS1308754	SAMEA4397305	ERR4691619	ERX4612730	PRJEB9691	TARA_N010000322	TARA_173
ERS1308723	SAMEA4397274	ERR4691620	ERX4612731	PRJEB9691	TARA_N010000318	TARA_173
ERS1308689	SAMEA4397240	ERR4691615	ERX4612726	PRJEB9691	TARA_N010000551	TARA_173
ERS1308733	SAMEA4397284	ERR4691616	ERX4612727	PRJEB9691	TARA_N010000560	TARA_173
ERS1308693	SAMEA4397244	ERR4691617	ERX4612728	PRJEB9691	TARA_N010000555	TARA_173
ERS1308714	SAMEA4397265	ERR4691618	ERX4612729	PRJEB9691	TARA_N010000567	TARA_173
ERS1308760	SAMEA4397311	ERR3589577	ERX3585464	PRJEB9740	TARA_B110000114	TARA_175
ERS1308839	SAMEA4397390	ERR3589589	ERX3585476	PRJEB9740	TARA_B110000093	TARA_175
ERS1308804	SAMEA4397355	ERR3589567	ERX3585454	PRJEB9740	TARA_B110000116	TARA_175
ERS1308858	SAMEA4397409	ERR2762126	ERX2775079	PRJEB9742	TARA_R110002094	TARA_175
ERS1308779	SAMEA4397330	ERR2762128	ERX2775081	PRJEB9742	TARA_R110002110	TARA_175
ERS1308779	SAMEA4397330	ERR2762129	ERX2775082	PRJEB9742	TARA_R110002110	TARA_175
ERS1308858	SAMEA4397409	ERR2762127	ERX2775080	PRJEB9742	TARA_R110002094	TARA_175
